"","valor_alfa","valor_beta","valor_omega","valor_gamma","valor_rho","valor_mu","valor_psi","maximo","tiempo_maximo","tiempo_mayor_infectados"
"169",83.1195069011301,12.8653632476926,33.0239656381309,8.21841980796307,53.0455342959613,66.6467545321211,13.5126006789505,0.749976961760809,0.01,0.01
"170",25.8919781539589,48.4335759887472,63.4992256760597,54.1742547415197,72.1708593890071,45.6544656539336,40.1752108009532,0.0182283305793604,0.01,0.01
"171",62.8871033899486,88.2311945548281,45.6911294255406,53.2362070400268,47.2547482000664,78.1193947419524,83.3353879163042,0.0133580033289098,0.01,0.01
"172",56.2790774507448,11.6802414879203,98.8966898061335,65.8708399394527,10.1139108650386,68.5277235461399,3.88311941642314,711.395198970157,0.01,0.01
"173",65.0480021955445,47.028131200932,73.6757793463767,54.4393048854545,18.0185904260725,46.5720668900758,28.8276944775134,6.77738320503521,0.01,0.01
"174",17.1243462013081,38.2301284000278,79.6762959333137,93.4604407288134,53.7139081163332,27.5494581321254,16.5257153799757,0.267460851930773,0.01,0.01
"175",7.17481181491166,22.1675765933469,4.90616948809475,65.0586594128981,56.7437760531902,58.4104751469567,50.2269358141348,0.022380457436812,0.01,0.01
"176",27.2302564699203,4.92068466264755,11.9375152513385,28.0165164731443,46.0260729072616,82.3460973799229,98.3564466470852,0.00612551445881103,0.01,0.01
"177",32.8958676196635,8.71616429649293,85.72066007182,12.1872367104515,23.6498757964,66.2129267584532,78.1300022965297,0.00653037486120658,0.01,0.01
"178",67.8555672988296,80.0248712068424,82.8620194923133,29.2998713674024,13.7904479401186,20.8413088461384,96.4080060133711,0.025028551403686,0.01,0.01
"179",20.9532076027244,97.3843391751871,27.3490616353229,61.9426957098767,52.6731333229691,60.4548352072015,14.3725361907855,0.489893423324743,0.01,0.01
"180",68.1455698795617,74.9724203022197,15.711021469906,44.160490646027,26.6723962733522,34.8124079871923,84.9705646978691,0.0192580463139814,0.01,0.01
"181",90.0110258255154,66.8261351296678,20.9059122251347,1.11980626825243,49.7103693662211,47.8538414696231,23.4934249194339,0.00874755096546284,0.01,0.01
